Text,Source,User.Name,User.Screen_name,User.Location,User.Url,User.Description,User.Verified,User.Followers_count,User.Friends_count,User.Listed_count,User.Favourites_count,User.Statuses_count,User.Created_at,User.default_profile_image,User.following,Is_quote_status,Retweeted_status,Quote_count,Reply_count,Retweet_count,Favorite_count,Favorited,Retweeted,Possibly_sensitive,TweetLength,NumberOfWords,HasUrl,UrlCount,HasMentions,MentionsCount,HasHashtags,HashtagsCount,HasQuestionMark,QuestionMarkCount,HasExclamation,ExclamationCount,HasSpecialCharacter,SpecialCharacterCount,HasEmotions,EmotionsCount,AccountAge,FollowersToAccountAge,FriendsToAccountAge,StatusesCountToAccountAge,Class
"All evidence indicates copilot of Airbus machine in his 6-months break during his training as a pilot in Germanwings, converted to Islam","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",slone,slone,? Right where God wants me ?,http://twitter.com/slone,"Circumstances do not make the man, they reveal him.  James Allen ?PRO-ISRAEL? Despise term RINO. PROTIP: Solutions NOT temper tantrums! Haters blocked",FALSE,33265,186,1143,2572,196510,Sat Nov 22 19:28:30 +0000 2008,FALSE,null,FALSE,null,null,null,58,17,FALSE,FALSE,FALSE,136,22,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,1,FALSE,0,7,4752.142857,26.57142857,28072.85714,rumour
Apparently from the comments at German PI ? Andreas Lubitz was Muslim convert from his Facebook page http://t.co/5v98FoTCSh,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",slone,slone,? Right where God wants me ?,http://twitter.com/slone,"Circumstances do not make the man, they reveal him.  James Allen ?PRO-ISRAEL? Despise term RINO. PROTIP: Solutions NOT temper tantrums! Haters blocked",FALSE,33266,186,1144,2572,196510,Sat Nov 22 19:28:30 +0000 2008,FALSE,null,FALSE,null,null,null,77,14,FALSE,FALSE,FALSE,123,18,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0,7,4752.285714,26.57142857,28072.85714,rumour
"The #Germanwings co-pilot was not a Muslim, so he could not have been a terrorist. He was depressed. ?? http://t.co/ySZzpYHuWB","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",F,phyzal25,Neither heaven nor hell,null,"Unto you, your way of life. Unto me, mine.",FALSE,654,621,3,48,19915,Fri Apr 15 00:57:38 +0000 2011,FALSE,null,FALSE,null,null,null,33,11,FALSE,FALSE,FALSE,126,20,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,4,FALSE,0,4,163.5,155.25,4978.75,rumour
BREAKING: Co-pilot was Muslim convert http://t.co/owHYZXnVN9,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Stephen Wilson,GR8_2B_alive,SLC UT,http://about.me/stephen_wilson,Level headed Conservative. In Barack's head. The story is scarier than you imagine.  #TCOT,FALSE,66749,67307,396,1780,17258,Mon Feb 08 23:28:18 +0000 2010,FALSE,null,FALSE,null,null,null,28,9,FALSE,FALSE,FALSE,60,6,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,5,13349.8,13461.4,3451.6,rumour
Pilot of Germanwings Airbus Was MUSLIM CONVERT ??Hero of Islamic State?? http://t.co/o7H6OuEfJd via @gatewaypundit http://t.co/GlDWraPosJ,"<a href=""https://twitter.com/download/android"" rel=""nofollow"">Twitter for Android Tablets</a>",Hadji911,_hadji_911,,null,null,FALSE,435,405,6,229,2305,Tue Dec 23 21:27:56 +0000 2014,FALSE,null,FALSE,null,null,null,43,14,FALSE,FALSE,FALSE,137,15,TRUE,2,TRUE,1,FALSE,0,TRUE,1,FALSE,0,TRUE,6,FALSE,0,1,435,405,2305,rumour
A German news website claims #Germanwings co-pilot #AndreasLubitz was a Muslim convert http://t.co/4PHWRSrxwu,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Lisa Graas ?,CatholicLisa,"Kentucky, USA",http://www.lisagraas.com/,"In Jesus, we all have a share. ? Passionist ? Voted 2nd Best #Catholic to Follow after @Pontifex http://tinyurl.com/cjod5pl ? @RickSantorum for president.",FALSE,21046,20331,773,29609,327900,Mon Sep 14 12:30:04 +0000 2009,FALSE,null,FALSE,null,null,null,29,8,FALSE,FALSE,FALSE,109,13,TRUE,1,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,4,FALSE,0,6,3507.666667,3388.5,54650,rumour
The co-pilot of the Germanwings Airbus was a convert to Islam and became Fidain! http://t.co/QR1iNWTXuh,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",Hindu Defence League,HDLindiaOrg,?? ????????? ??,http://www.HDLindia.Org,?? ?????? ???? ????? ???? ????? ???? ?: ?? ???? ?? ??? ???? ????? ?????? ??????:?? Register https://t.co/e5ssEVKoEq Like http://t.co/UxxQAgCi8X,FALSE,30412,299,152,8551,86622,Fri Aug 22 06:15:50 +0000 2008,FALSE,null,FALSE,null,null,null,35,10,FALSE,FALSE,FALSE,103,15,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,1,TRUE,4,FALSE,0,7,4344.571429,42.71428571,12374.57143,rumour
NEWS Germanwings pilot was muslim convert http://t.co/hQ9YdkHw3T,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",AirLive.net,airlivenet,London Paris NYC Melbourne,http://www.airlive.net,"Realtime alerts, reports #avgeek ??",FALSE,61746,386,1032,354,14716,Tue Jan 07 11:38:00 +0000 2014,FALSE,null,FALSE,null,null,null,66,16,FALSE,FALSE,FALSE,64,7,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0,1,61746,386,14716,rumour
"#GermanWings co-pilot was a fresh #Muslim convert - http://t.co/iNVyryt5LE via @Orvan 
Converts to #Islam are very disturbed #WhiteMuslims","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",RiWired,riwired,Broadway ,http://UniteBlue.org/user/riwired/,#Dogs #Theater #Music #Art #DogTraining #Tolerance #Peace #UniteBlue #SocialMediaStrategist #OFA #LGBT Nothing is an endorsement. I will #Followback,FALSE,24291,26717,343,178576,133386,Fri Apr 10 01:35:01 +0000 2009,FALSE,null,FALSE,null,null,null,25,6,FALSE,FALSE,FALSE,138,18,TRUE,1,TRUE,1,TRUE,4,FALSE,0,FALSE,0,TRUE,5,FALSE,0,6,4048.5,4452.833333,22231,rumour
#Germanwings co-pilot suffered serious depression 6 years ago: German newspaper http://t.co/LXDzBdNdMB http://t.co/yTUNdHyEJY,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Channel NewsAsia,ChannelNewsAsia,Singapore,http://channelnewsasia.com,The official space of Channel NewsAsia - the source of breaking news from Asia & the world. We want to hear from you. Comments and news tips are welcome.,TRUE,330068,149,2943,46,158418,Thu May 07 09:14:43 +0000 2009,FALSE,null,FALSE,null,null,null,42,12,FALSE,FALSE,FALSE,125,12,TRUE,2,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,7,FALSE,0,6,55011.33333,24.83333333,26403,rumour
Germanwings co-pilot had serious depressive episode: Bild newspaper http://t.co/RgSTrehD21,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",Reuters Top News,Reuters,Around the world,http://www.reuters.com,"Top and breaking news, pictures, and videos from Reuters.",TRUE,6471051,1053,91830,841,117904,Tue Mar 20 17:46:05 +0000 2007,FALSE,null,FALSE,null,null,null,149,53,FALSE,FALSE,FALSE,90,9,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,8,808881.375,131.625,14738,rumour
The #Germanwings co-pilot received psychiatric treatment for a ?serious depressive episode.? http://t.co/XLwm5MsXrv http://t.co/VWhtJsXrgU,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Business Insider,businessinsider,"New York, NY",http://businessinsider.com/,What you need to know.,TRUE,974465,161,18841,200,198309,Wed Feb 11 01:18:18 +0000 2009,FALSE,null,FALSE,null,null,null,46,23,FALSE,FALSE,FALSE,138,13,TRUE,2,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,7,FALSE,0,6,162410.8333,26.83333333,33051.5,rumour
RT @khjelmgaard: German media reporting #AndreasLubitz had a 'serious depressive episode' six years ago http://t.co/MUdmHPz2ro #Germanwings,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",USA TODAY,USATODAY,"USA TODAY HQ, McLean, Va.",http://www.usatoday.com,The latest news and most interesting stories from USA TODAY. News that's meant to be shared.,TRUE,1539329,800,24913,943,114087,Wed Aug 06 19:55:31 +0000 2008,FALSE,null,FALSE,null,null,null,33,10,FALSE,FALSE,FALSE,139,16,TRUE,1,TRUE,1,TRUE,2,FALSE,0,FALSE,0,TRUE,3,FALSE,0,7,219904.1429,114.2857143,16298.14286,rumour
Andreas Lubitiz was 'deemed unsuitable for flight duties' during  training #Germanwings http://t.co/nk5GGyuxaa http://t.co/HQpKZD4DSI,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",The Independent,Independent,"London, United Kingdom",http://www.independent.co.uk,"News, comment and features from The Independent. Also follow: @IndyVoices, 

@IndyPolitics, @IndyWorld and our journalists at http://ind.pn/Wdlm9a",TRUE,1108862,1757,12893,44,162330,Sun Oct 26 00:00:29 +0000 2008,FALSE,null,FALSE,null,null,null,30,7,FALSE,FALSE,FALSE,133,14,TRUE,2,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,6,FALSE,0,7,158408.8571,251,23190,rumour
NEWS #Germanwings co-pilot Andreas Lubitz had serious depressive episode (Bild newspaper) #4U9525 http://t.co/BV21WXdxdb,"<a href=""http://twitterfeed.com"" rel=""nofollow"">twitterfeed</a>",AirLive.net,airlivenet,London Paris NYC Melbourne,http://www.airlive.net,"Realtime alerts, reports #avgeek ??",FALSE,61820,387,1034,354,14728,Tue Jan 07 11:38:00 +0000 2014,FALSE,null,FALSE,null,null,null,28,4,FALSE,FALSE,FALSE,120,13,TRUE,1,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,6,FALSE,0,1,61820,387,14728,rumour
#BREAKING German media report Germanwings co-pilot had 'serious depressive episode' http://t.co/9AsVPxukV8,"<a href=""http://www.usatoday.com"" rel=""nofollow"">USA TODAY Breaking News</a>",USA TODAY,USATODAY,"USA TODAY HQ, McLean, Va.",http://www.usatoday.com,The latest news and most interesting stories from USA TODAY. News that's meant to be shared.,TRUE,1539284,800,24913,943,114086,Wed Aug 06 19:55:31 +0000 2008,FALSE,null,FALSE,null,null,null,100,16,FALSE,FALSE,FALSE,106,11,TRUE,1,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,4,FALSE,0,7,219897.7143,114.2857143,16298,rumour
"#Germanwings Co Pilot New Muslim Convert

Islamic State Praises Their Hero

#WakeUpAmerica ???? 
http://t.co/NYefk5WCPm http://t.co/J195dkGFGU","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Dr. Marty Fox,DrMartyFox,IN THE FREE MARKET,null,"Father, Grandfather, Husband, Patriot, Conservative, Plastic Surgeon, Former And Occasional Talk Show Host  #TGDN",FALSE,58233,31879,701,12737,72891,Fri Mar 27 00:23:22 +0000 2009,FALSE,null,FALSE,null,null,null,260,99,FALSE,FALSE,FALSE,142,13,TRUE,2,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,6,FALSE,0,6,9705.5,5313.166667,12148.5,rumour
"Just had an emergency meeting at Ansar, Ansar &amp; Ansar Lawyers about how to discredit the news the Germanwings co-pilot was a Muslim convert","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Je Suis Mo Ansar,BoringMoAnsar,The Land of Taxpayer Handouts,https://www.linkedin.com/in/bigdaddymo?_mSplash=1,"Lawyer, theologian, community leader, marine biologist, pilot, astronaut, athlete, prophet, rabbi, football fan, TV celebrity, slaver, role model, cricket coach",FALSE,1544,312,12,927,490,Mon Jan 05 20:44:48 +0000 2015,FALSE,null,FALSE,null,null,null,43,30,FALSE,FALSE,FALSE,143,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,2,FALSE,0,0,Ï,Ï,Ï,rumour
Report: Germanwings Co-Pilot Treated For Depression http://t.co/ewynIJ23A2,"<a href=""http://dlvr.it"" rel=""nofollow"">dlvr.it</a>",NPR News,nprnews,"Washington, DC",http://www.npr.org,News. Arts & Life. Music. Everything and more from NPR.,TRUE,3449966,73908,55409,919,77007,Sun Apr 22 05:10:15 +0000 2007,FALSE,null,FALSE,null,null,null,40,21,FALSE,FALSE,FALSE,74,7,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,8,431245.75,9238.5,9625.875,rumour
BREAKING: Germanwings co-pilot was Muslim convert http://t.co/iCRwOsU1uq,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",mariabonita,flybyday63,,null,"I know where Iam going...but where is this world going?? If only empathy were everybody's favourite word, our World wouldn't be in such a mess.! Air Crew, UK.",FALSE,9829,8657,183,40505,28727,Mon May 27 18:24:15 +0000 2013,FALSE,null,FALSE,null,null,null,27,7,FALSE,FALSE,FALSE,72,7,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,2,4914.5,4328.5,14363.5,rumour
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT ??Hero of Islamic State? http://t.co/JDZ3vZuO2k http://t.co/NqHmAGt6Mf,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Marc Hilliker,MarcHilliker,Pennsylvania,http://m.hilliker.org/WinstonChowChow,"Mensa dropout. dB wrangler, all things geek. Rabid reader. Pilot, #tcot, CCW, dog lover. Python PHP perl NoSQL Drupal infosec pentester. Born @ very young age.",FALSE,52889,16335,468,5010,23803,Fri May 14 04:41:07 +0000 2010,FALSE,null,FALSE,null,null,null,33,10,FALSE,FALSE,FALSE,140,16,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,7,FALSE,0,5,10577.8,3267,4760.6,rumour
GERMAN NEWS: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT ??Hero of Islamic State??  http://t.co/VMXFNVRJEb http://t.co/CiXotBOh74,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",The Patriot,ThePatriot143,NEW YORK CITY,null,"WE THE PEOPLE HAVE TO BECOME THE MEDIA, WE MUST BE VIGILANT' DEFEAT POLITICAL CORRECTNESS' Breitbart-Pro #Military #NRA #LEO #NYPD #FDNY #TCOT #PJNET PRO-Life",FALSE,14151,12264,154,7448,3601,Fri Feb 06 19:43:09 +0000 2015,FALSE,null,FALSE,null,null,null,112,42,FALSE,FALSE,FALSE,135,16,TRUE,2,FALSE,0,FALSE,0,TRUE,1,FALSE,0,TRUE,7,FALSE,0,0,Ï,Ï,Ï,rumour
#Germanwings #CoPilot was a recent Muslim convert as well as a psychiatric patient. #ISIS is lauding him as a hero. http://t.co/J29Y3tDjOP,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Zone 6 Combatives,Zone6Combat,FEMA Region V,http://zone6combatives.com,#ConstitutionalConservative. #BlackBelt. #ShorinRyu. #Psychology #NRA #USCCA #GodBlessOurTroops #ProIsrael #ProLife #FairTax #AuditTheFED #1A #2A ???Í? ????!,FALSE,4021,4422,72,4557,9531,Tue Sep 22 21:20:44 +0000 2009,FALSE,null,FALSE,null,null,null,41,5,FALSE,FALSE,FALSE,138,21,TRUE,1,FALSE,0,TRUE,3,FALSE,0,FALSE,0,TRUE,3,FALSE,0,6,670.1666667,737,1588.5,rumour
GERMAN NEWS REPORT: Co-Pilot of Germanwings Airbus Was MUSLIM CONVERT ??Hero of Islamic State?? http://t.co/Pw2kxje31m via @gatewaypundit,"<a href=""http://linkis.com"" rel=""nofollow"">Linkis.com</a>",Janie Johnson,jjauthor,"Nevada, USA",http://www.jjauthor.com,"Janie Johnson takes a stand 4 conservatism, patriotism & optimism: Don't Take My Lemonade Stand & Obama 2012 Slogans.Protect our Kids! #LNYHBT",FALSE,102889,54515,2455,45065,520062,Thu Aug 12 14:41:59 +0000 2010,FALSE,null,FALSE,null,null,null,27,5,FALSE,FALSE,FALSE,137,17,TRUE,1,TRUE,1,FALSE,0,TRUE,1,FALSE,0,TRUE,4,FALSE,0,5,20577.8,10903,104012.4,rumour
"If the #Germanwings copilot #Lubitz was Muslim,it wud hv been a classic terrorism case.But hes not brown,so clearly it a mental heath issue!","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Haytham Soliman,ImHaytham,Texas,http://www.MuslimMatters.org,CEO @muslimmatters,FALSE,1223,286,25,1,898,Tue Apr 28 16:55:25 +0000 2009,FALSE,null,FALSE,null,null,null,86,48,FALSE,FALSE,FALSE,140,23,FALSE,0,FALSE,0,TRUE,2,FALSE,0,TRUE,1,FALSE,0,FALSE,0,6,203.8333333,47.66666667,149.6666667,rumour
BREAKING: German Media Site Says Germanwings Co-Pilot Was Muslim Convert http://t.co/bTKvcLMN60 via @anyclinic,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",CDM,RWSurferGirl,"Newport Beach, California",null,"If you're not living life on the edge, you're taking up too much space. There is a fine line between social networking and wasting your life. Conservative",FALSE,571658,453460,1954,73431,65388,Wed Feb 10 00:15:29 +0000 2010,FALSE,null,FALSE,null,null,null,48,26,FALSE,FALSE,FALSE,110,13,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,5,114331.6,90692,13077.6,rumour
"#WakeUpAmerica 
Co-pilot was a Muslim Convert 
http://t.co/RYFQTVBYBL
@seanhannity @greta @act4america 
@KrisParonto @JGilliam_SEAL","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Lady Valor,gegco,Any Where USA,null,"I live by The Word God, I love God, family,Country. I stand with Israel I am a Lady! Treat me as one! #PJNET #RenewUS  #REDMEAT #CCOT",FALSE,10005,9113,174,50405,113655,Sat Mar 14 00:38:16 +0000 2009,FALSE,null,FALSE,null,null,null,55,23,FALSE,FALSE,FALSE,131,11,TRUE,1,TRUE,5,TRUE,1,FALSE,0,FALSE,0,TRUE,5,FALSE,0,6,1667.5,1518.833333,18942.5,rumour
Ottawa police are confirming a shooting at the War Memorial. Minutes ago. No other info. #cbcOTT #OTTnews,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CBC Ottawa,CBCOttawa,Ottawa,http://t.co/dCsj2zs9Kl,"Ottawa lives here. Tweets by @CBCDrumAssign, @cbcjlong, @kristynease and @PaulJayCBC",FALSE,66724,296,1661,161,38424,Wed Jan 14 22:46:19 +0000 2009,FALSE,FALSE,FALSE,null,null,null,393,21,FALSE,FALSE,FALSE,105,17,FALSE,0,FALSE,0,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,5,13344.8,59.2,7684.8,non-rumour
Passersby working on shooting victim. From the CBC's Jason Ho. #cbcOTT #OTTnews http://t.co/mskjnJAlvE,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",CBC Ottawa,CBCOttawa,Ottawa,http://www.cbc.ca/ottawa/,"Ottawa lives here. Tweets by @CBCDrumAssign, @cbcjlong, @kristynease and @PaulJayCBC",FALSE,60089,296,1594,159,38159,Wed Jan 14 22:46:19 +0000 2009,FALSE,null,FALSE,null,null,null,165,18,FALSE,FALSE,FALSE,102,13,TRUE,1,FALSE,0,TRUE,2,FALSE,0,FALSE,0,TRUE,3,FALSE,0,5,12017.8,59.2,7631.8,non-rumour
Shooting at the war memorial in Ottawa. http://t.co/1Z0p4Mj5Vw,"<a href=""http://blackberry.com/twitter"" rel=""nofollow"">Twitter for BlackBerry?</a>",John Ivison,IvisonJ,"Ottawa, Canada",null,political columnist,TRUE,21413,461,695,9,5184,Fri Oct 09 14:36:14 +0000 2009,FALSE,FALSE,FALSE,null,null,null,306,30,FALSE,FALSE,FALSE,62,8,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,3,FALSE,0,5,4282.6,92.2,1036.8,non-rumour
After today we will officially be done shooting for the #SurrenderMusicVideo !! It's looking AMAZING so far btw! #cantwait,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Julian Camarena,juliancamarena,Arizona,http://www.juliancamarena.com,Download my NEW single Surrender on iTunes!  http://smarturl.it/JC_Surrender                                         Business Contact: juliancamarena@icloud.com,FALSE,1110815,42070,449,14534,16442,Mon May 31 22:30:46 +0000 2010,FALSE,null,FALSE,null,null,null,5814,6090,FALSE,FALSE,FALSE,122,19,FALSE,0,FALSE,0,TRUE,2,FALSE,0,TRUE,3,FALSE,0,FALSE,0,4,277703.75,10517.5,4110.5,non-rumour
"KEY: Nothing in Wilson's story in new autopsy says he feared for his life or life of another, which is only legal justification for shooting","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",Lisa Bloom,LisaBloom,Los Angeles,http://www.LisaBloom.com,"Author of SUSPICION NATION, SWAGGER & THINK; legal analyst for NBC News & http://Avvo.com; managing attorney at The Bloom Firm; happy healthy vegan.",FALSE,34165,247,802,16,14378,Tue Aug 26 14:09:47 +0000 2008,FALSE,null,FALSE,null,null,null,168,59,FALSE,FALSE,FALSE,140,25,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,6,5694.166667,41.16666667,2396.333333,non-rumour
Ottawa police confirm a shooting at Canada's National War Memorial - @CBCOttawa http://t.co/JbjNKv3eGa,"<a href=""http://www.breakingnews.com"" rel=""nofollow"">Breaking News +</a>",Breaking News,BreakingNews,Global,http://t.co/kmGFmDDoPa,Download our new iOS and Android apps to control the breaking news you want to see.,TRUE,6999809,501,89118,19,87770,Sun May 13 23:06:45 +0000 2007,FALSE,FALSE,FALSE,null,null,null,168,32,FALSE,FALSE,FALSE,102,13,TRUE,1,TRUE,1,FALSE,0,FALSE,0,FALSE,0,TRUE,4,FALSE,0,7,999972.7143,71.57142857,12538.57143,non-rumour
#BREAKING: Shooting reported at the War Memorial in Ottawa,"<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",CTV News,CTVNews,,http://t.co/sIkkpnZFhH,Tweeting breaking news from CTVNews.ca in the CTV National newsroom. RTs do not constitute endorsement of views.,TRUE,173189,339,1962,8,50146,Fri Oct 15 15:48:42 +0000 2010,FALSE,FALSE,FALSE,null,null,null,134,20,FALSE,FALSE,FALSE,58,9,FALSE,0,FALSE,0,TRUE,1,FALSE,0,FALSE,0,FALSE,0,FALSE,0,4,43297.25,84.75,12536.5,non-rumour
"#BREAKINGNEWS: Update - One person shot at War Memorial in Ottawa, police say http://t.co/chbTWxVN0q http://t.co/twKD3QCyTt","<a href=""http://www.hootsuite.com"" rel=""nofollow"">Hootsuite</a>",TorontoStar,TorontoStar,"1 Yonge St., Toronto, Canada",http://thestar.com,"Get the latest news, alerts, photos and more from Canada's largest daily newspaper.  1-800-279-0181",TRUE,281451,338,5579,3371,116743,Tue Jan 29 21:38:36 +0000 2008,FALSE,null,FALSE,null,null,null,118,9,FALSE,FALSE,FALSE,123,15,TRUE,2,FALSE,0,TRUE,1,FALSE,0,FALSE,0,TRUE,7,FALSE,0,6,46908.5,56.33333333,19457.16667,non-rumour
The scene at the War Memorial in Ottawa http://t.co/wZoQFDtZAo http://t.co/crY3JEx5sI,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",National Post,nationalpost,Canada,http://www.nationalpost.com,"News, analysis & commentary by the National Post. The Post on Twitter: http://natpo.st/mRz43J | Post Staff http://natpo.st/qCGHOg",TRUE,226740,12078,5338,62,209452,Tue Mar 25 16:25:25 +0000 2008,FALSE,null,FALSE,null,null,null,225,21,FALSE,FALSE,FALSE,85,10,TRUE,2,FALSE,0,FALSE,0,FALSE,0,FALSE,0,TRUE,6,FALSE,0,6,37790,2013,34908.66667,non-rumour
"Ottawa police tactical officers are here and very kindly pointed their guns at every reporter, ordering hands in the air and us to ground","<a href=""http://www.twitter.com"" rel=""nofollow"">Twitter for BlackBerry</a>",Josh Wingrove,josh_wingrove,Ottawa,http://www.facebook.com/joshwingroveGlobe,"Reporter, often found on Parliament Hill. E-mail me at jwingrove [at] globeandmail [dot] com. RTs aren't endorsements, obvs.",TRUE,13519,2269,400,4,23999,Thu Jul 08 00:15:20 +0000 2010,FALSE,null,FALSE,null,null,null,465,87,FALSE,FALSE,FALSE,137,24,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,FALSE,0,4,3379.75,567.25,5999.75,non-rumour
